ChannelName,ProductId,DateSold,SPV
AutoPedigree,7,2017-12-27 06:11:52.000,882.4700
AutoPedigree,7,2017-12-27 06:17:13.000,725.6000
AutoPedigree,7,2017-12-27 06:18:18.000,492.2500
AutoPedigree,7,2017-12-27 06:24:11.000,524.5200
AutoPedigree,7,2017-12-27 06:25:29.000,1371.1400
AutoPedigree,7,2017-12-27 06:26:53.000,588.2900
AutoPedigree,7,2017-12-27 06:33:00.000,618.5900
AutoPedigree,7,2017-12-27 06:38:09.000,1072.1500
AutoPedigree,7,2017-12-27 06:44:26.000,1397.4200
AutoPedigree,7,2017-12-27 06:47:55.000,1342.5200
AutoPedigree,7,2017-12-27 06:49:16.000,716.0300
AutoPedigree,7,2017-12-27 06:50:32.000,1010.8000
AutoPedigree,7,2017-12-27 06:51:40.000,841.9400
AutoPedigree,7,2017-12-27 06:52:52.000,886.8000
AutoPedigree,7,2017-12-27 06:54:08.000,617.9500
AutoPedigree,7,2017-12-27 06:56:57.000,1062.3300
AutoPedigree,7,2017-12-27 06:58:20.000,1191.5200
AutoPedigree,7,2017-12-27 06:59:47.000,1094.6300
AutoPedigree,7,2017-12-27 07:01:16.000,865.0400
AutoPedigree,7,2017-12-27 07:02:35.000,788.2500
AutoPedigree,7,2017-12-27 07:03:51.000,842.0900
AutoPedigree,7,2017-12-27 07:05:09.000,978.0000
AutoPedigree,15,2017-12-27 07:06:15.000,837.2200
AutoPedigree,15,2017-12-27 07:07:21.000,719.3500
AutoPedigree,7,2017-12-27 07:08:45.000,856.3200
AutoPedigree,15,2017-12-27 07:10:23.000,1093.2400
AutoPedigree,7,2017-12-27 07:12:00.000,876.6000
AutoPedigree,7,2017-12-27 07:14:51.000,600.3300
AutoPedigree,17,2017-12-27 07:15:53.000,564.1700
AutoPedigree,7,2017-12-27 07:16:55.000,1470.7300
AutoPedigree,15,2017-12-27 07:18:08.000,1007.9800
AutoPedigree,58,2017-12-27 07:19:45.000,1253.6900
AutoPedigree,7,2017-12-27 07:20:53.000,719.9000
AutoPedigree,7,2017-12-27 07:22:06.000,835.8000
AutoPedigree,7,2017-12-27 07:23:23.000,946.0000
AutoPedigree,7,2017-12-27 07:31:02.000,1613.7100
AutoPedigree,7,2017-12-27 07:39:37.000,793.4300
AutoPedigree,7,2017-12-27 07:45:35.000,1621.2800
AutoPedigree,7,2017-12-27 08:35:30.000,1486.0700
AutoPedigree,16,2017-12-27 10:14:22.000,653.1800
AutoPedigree,7,2017-12-27 10:27:42.000,2837.0900
AutoPedigree,7,2017-12-27 10:36:09.000,1323.9800
AutoPedigree,7,2017-12-27 11:33:10.000,1254.9100
AutoPedigree,7,2017-12-27 11:41:59.000,1474.8600
Iemas,58,2017-12-27 12:12:38.000,701.0300
AutoPedigree,17,2017-12-27 12:40:38.000,465.7100
AutoPedigree,7,2017-12-27 12:44:16.000,681.4800
AutoPedigree,6,2017-12-27 13:13:23.000,1055.5300
AutoPedigree,7,2017-12-27 13:21:50.000,880.8800
AutoPedigree,7,2017-12-27 13:27:43.000,993.8100
AutoPedigree,7,2017-12-27 13:31:31.000,695.1300
AutoPedigree,7,2017-12-27 13:37:18.000,758.3600
AutoPedigree,7,2017-12-27 13:46:28.000,631.7700
AutoPedigree,6,2017-12-27 13:49:48.000,1387.8300
AutoPedigree,6,2017-12-27 13:49:48.000,1395.1475
AutoPedigree,6,2017-12-27 13:49:48.000,1387.8300
AutoPedigree,6,2017-12-27 13:49:48.000,1395.1475
AutoPedigree,7,2017-12-27 13:53:47.000,626.6100
AutoPedigree,7,2017-12-27 14:26:19.000,924.5400
AutoPedigree,15,2017-12-28 06:11:31.000,691.4500
AutoPedigree,7,2017-12-28 06:27:02.000,523.2900
AutoPedigree,7,2017-12-28 06:47:51.000,568.0300
AutoPedigree,16,2017-12-28 06:59:33.000,853.4200
AutoPedigree,7,2017-12-28 07:58:14.000,1540.9000
Constellation Financial Services (Pty) Ltd,18,2017-12-28 08:06:21.000,771.6300
AutoPedigree,7,2017-12-28 08:11:42.000,1058.3900
AutoPedigree,17,2017-12-28 08:26:19.000,882.7200
AutoPedigree,7,2017-12-28 08:31:56.000,937.8200
AutoPedigree,17,2017-12-28 08:35:05.000,566.4200
AutoPedigree,7,2017-12-28 08:38:02.000,2728.5200
AutoPedigree,7,2017-12-28 09:11:03.000,863.1600
AutoPedigree,7,2017-12-28 10:18:44.000,493.7400
AutoPedigree,7,2017-12-28 10:23:03.000,640.6600
Constellation Financial Services (Pty) Ltd,18,2017-12-28 10:38:35.000,711.6000
AutoPedigree,15,2017-12-28 10:40:57.000,928.9900
AutoPedigree,7,2017-12-28 11:44:15.000,1444.0200
AutoPedigree,7,2017-12-28 11:46:28.000,1417.0700
AutoPedigree,16,2017-12-28 11:57:59.000,1214.0000
AutoPedigree,7,2017-12-28 12:01:25.000,1696.0500
AutoPedigree,7,2017-12-28 12:20:41.000,811.4800
AutoPedigree,16,2017-12-28 13:07:42.000,646.2500
AutoPedigree,7,2017-12-28 13:20:42.000,1168.7600
AutoPedigree,7,2017-12-28 13:20:42.000,1383.0600
AutoPedigree,16,2017-12-28 13:42:10.000,472.0000
AutoPedigree,7,2017-12-28 13:53:07.000,733.6800
AutoPedigree,7,2017-12-28 14:58:49.000,1136.3800
AutoPedigree,18,2017-12-28 15:01:32.000,530.3800
AutoPedigree,7,2017-12-29 06:23:31.000,427.5800
AutoPedigree,7,2017-12-29 06:36:10.000,915.2400
AutoPedigree,58,2017-12-29 07:53:32.000,658.2800
AutoPedigree,7,2017-12-29 08:24:38.000,798.0300
AutoPedigree,15,2017-12-29 08:40:07.000,845.7500
AutoPedigree,7,2017-12-29 09:23:11.000,827.2900
AutoPedigree,7,2017-12-29 10:10:14.000,905.9100
Constellation Financial Services (Pty) Ltd,6,2017-12-29 10:19:41.000,1254.2100
AutoPedigree,7,2017-12-29 10:21:48.000,1113.1900
AutoPedigree,7,2017-12-29 10:32:29.000,766.3300
AutoPedigree,7,2017-12-29 10:42:42.000,969.5800
AutoPedigree,7,2017-12-29 11:01:00.000,416.5700
AutoPedigree,7,2017-12-29 11:32:17.000,1206.4000
AutoPedigree,7,2017-12-29 11:34:06.000,1267.4000
AutoPedigree,7,2017-12-29 11:35:08.000,1073.5200
AutoPedigree,7,2017-12-29 11:43:14.000,1568.7000
AutoPedigree,7,2017-12-29 11:47:10.000,786.7700
AutoPedigree,7,2017-12-29 12:21:42.000,669.5800
AutoPedigree,7,2017-12-29 12:36:26.000,1075.7700
