ChannelName,ProductId,DateSold,SPV
AutoPedigree,7,2018-04-09 08:47:00.000,786.7400
AutoPedigree,7,2018-04-09 09:02:46.000,1375.0200
AutoPedigree,7,2018-04-09 09:39:44.000,1668.1400
Savvy Brokers (Pty) Ltd,9,2018-04-09 10:39:51.000,5300.0000
AutoPedigree,7,2018-04-09 11:10:58.000,1949.6000
Constellation Financial Services - MotorVaps,76,2018-04-09 11:59:02.000,29.0700
Constellation Financial Services - MotorVaps,76,2018-04-09 11:59:02.000,193.8100
Constellation Financial Services - MotorVaps,76,2018-04-09 11:59:02.000,246.0000
Finlife SA,76,2018-04-09 12:04:49.000,52.9200
Finlife SA,76,2018-04-09 12:04:49.000,52.9200
Finlife SA,76,2018-04-09 12:04:49.000,296.1100
Finlife SA,76,2018-04-09 12:04:49.000,296.1100
AutoPedigree,7,2018-04-09 12:27:45.000,1297.3600
AutoPedigree,7,2018-04-09 12:43:19.000,653.0500
One Call Insurance Brokers,101,2018-04-09 13:02:45.000,139.0000
Surestrat (Pty) Ltd,80,2018-04-09 13:10:34.000,323.0000
Constellation Financial Services (Pty) Ltd,58,2018-04-09 13:27:25.000,2049.1900
AutoPedigree,58,2018-04-09 13:37:58.000,910.5100
One Call Insurance Brokers,94,2018-04-09 14:29:45.000,179.0000
AutoPedigree,7,2018-04-09 14:36:39.000,413.8800
AutoPedigree,17,2018-04-09 14:42:05.000,488.8386
AutoPedigree,15,2018-04-09 14:50:15.000,596.6965
AutoPedigree,7,2018-04-09 15:51:37.000,784.2100
AutoPedigree,16,2018-04-10 05:59:18.000,404.1118
One Call Insurance Brokers,100,2018-04-10 06:39:42.000,189.0000
3 Way Marketing (Pty) Ltd,78,2018-04-10 07:03:57.000,50.0000
3 Way Marketing (Pty) Ltd,78,2018-04-10 07:03:57.000,78.0000
3 Way Marketing (Pty) Ltd,78,2018-04-10 07:03:57.000,88.0000
3 Way Marketing (Pty) Ltd,78,2018-04-10 07:03:57.000,556.0000
3 Way Marketing (Pty) Ltd,90,2018-04-10 07:10:01.000,139.0000
AutoPedigree,7,2018-04-10 07:17:31.000,569.6200
One Call Insurance Brokers,98,2018-04-10 07:28:42.000,89.0000
Uhuru,9,2018-04-10 07:31:51.000,800.0700
AutoPedigree,7,2018-04-10 07:40:39.000,3054.2700
AutoPedigree,7,2018-04-10 07:55:33.000,922.0500
Constellation Financial Services - MotorVaps,76,2018-04-10 08:14:22.000,49.4900
Constellation Financial Services - MotorVaps,76,2018-04-10 08:14:22.000,217.9200
Finlife SA,98,2018-04-10 08:15:03.000,75.9900
Finlife SA,98,2018-04-10 08:15:03.000,99.0000
Finlife SA,98,2018-04-10 08:15:03.000,300.5600
AutoPedigree,16,2018-04-10 08:17:55.000,713.5526
AutoPedigree,7,2018-04-10 08:58:15.000,3364.9100
AutoPedigree,7,2018-04-10 09:01:51.000,953.5100
AutoPedigree,7,2018-04-10 09:23:20.000,1749.8100
AutoPedigree,7,2018-04-10 09:23:20.000,2042.5100
AutoPedigree,7,2018-04-10 09:47:08.000,1403.8300
One Call Insurance Brokers,99,2018-04-10 09:55:19.000,115.0000
AutoPedigree,7,2018-04-10 10:21:31.000,878.5200
AutoPedigree,17,2018-04-10 10:33:25.000,524.8013
AutoPedigree,7,2018-04-10 11:14:39.000,1028.2300
TLC Financial Services (Pty) Ltd,90,2018-04-10 11:23:38.000,159.0000
One Call Insurance Brokers,99,2018-04-10 11:34:03.000,115.0000
AutoPedigree,58,2018-04-10 11:41:09.000,1022.6500
AutoPedigree,7,2018-04-10 11:56:19.000,934.9000
TLC Financial Services (Pty) Ltd,78,2018-04-10 11:57:31.000,2711.0000
AutoPedigree,16,2018-04-10 12:12:39.000,513.0592
AutoPedigree,7,2018-04-10 12:36:54.000,974.5600
Compare and Insure Consulting (PTY) LTD,6,2018-04-10 13:51:13.000,52.5652
Compare and Insure Consulting (PTY) LTD,6,2018-04-10 13:51:13.000,96.9081
Compare and Insure Consulting (PTY) LTD,6,2018-04-10 13:51:13.000,399.1500
Surestrat (Pty) Ltd,10,2018-04-10 13:53:52.000,1459.6700
AutoPedigree,17,2018-04-10 13:58:02.000,625.5373
Surestrat (Pty) Ltd,90,2018-04-10 14:06:14.000,159.0000
AutoPedigree,17,2018-04-10 14:13:49.000,1223.5070
AutoPedigree,16,2018-04-10 14:28:48.000,462.3583
AutoPedigree,7,2018-04-10 14:38:53.000,1154.6900
One Call Insurance Brokers,100,2018-04-10 14:57:06.000,189.0000
AutoPedigree,7,2018-04-10 15:03:51.000,1154.1300
AutoPedigree,7,2018-04-10 15:05:32.000,406.7400
AutoPedigree,7,2018-04-11 05:59:37.000,1985.3500
Uhuru,58,2018-04-11 06:18:49.000,1918.0900
AutoPedigree,7,2018-04-11 06:39:30.000,1821.4400
One Call Insurance Brokers,93,2018-04-11 07:30:54.000,199.0000
Compare and Insure Consulting (PTY) LTD,58,2018-04-11 07:35:16.000,966.2000
One Call Insurance Brokers,90,2018-04-11 07:44:49.000,129.0000
AutoPedigree,7,2018-04-11 07:47:43.000,1259.2100
AutoPedigree,7,2018-04-11 07:52:52.000,968.8500
AutoPedigree,7,2018-04-11 09:22:35.000,2226.6100
AutoPedigree,7,2018-04-11 09:22:49.000,1037.3100
AutoPedigree,17,2018-04-11 09:40:50.000,641.8895
One Call Insurance Brokers,100,2018-04-11 09:52:09.000,189.0000
Compare and Insure Consulting (PTY) LTD,6,2018-04-11 10:18:37.000,397.9600
AutoPedigree,16,2018-04-11 10:54:12.000,666.6447
AutoPedigree,16,2018-04-11 11:48:10.000,666.3925
Uhuru,6,2018-04-11 12:33:51.000,2022.9900
One Call Insurance Brokers,100,2018-04-11 13:25:27.000,189.0000
Constellation Financial Services - MotorVaps,101,2018-04-11 13:53:57.000,139.0000
